url,back,bra,color,material,sequins_polar,sequins_unpolar,wedding,pockets
https://www.renttherunway.com/shop/designers/badgley_mischka/natasha_dress,0.12835101794340925,0.20211699780528894,0.3551097282347282,0.16632549857549858,-0.0060263943773795955,0.011479545318954667,0.003711500002854257,0.02021290674542916
https://www.renttherunway.com/shop/designers/badgley_mischka/neutral_stripe_gown,0.10258264071860564,0.15229370617091856,0.24349816849816852,0.26398166666666667,0.05035924723424728,2.786295859313449e-05,0.010554828357712346,0.020628564465302937
https://www.renttherunway.com/shop/designers/badgley_mischka/palais_du_louvre_gown,0.07312884852216749,0.24242931547619048,0.23294871794871794,0.359138927045177,0.10227554475066378,0.005651477965656035,0.0014953442291898449,5.533835886631845e-07
https://www.renttherunway.com/shop/designers/badgley_mischka/red_sweetheart_off_shoulder_gown,0.0798611111111111,0.20871212121212118,0.3383730158730159,0.16476190476190478,0.14761904761904762,0.000366640017713667,0.003547133264420122,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/ruby_red_gala_gown,0.0608621212944843,0.21607797483876356,0.41346132270056785,0.3891840577940578,0.05295951536643027,0.00014494168224438744,0.004088587635534316,1.2776221924734098e-06
https://www.renttherunway.com/shop/designers/badgley_mischka/sequin_shamrock_dress,0.046599723578890244,0.12765159390159392,0.434374199817101,0.28472222222222227,0.0920498229139989,0.010701241141846425,0.0008405563524263092,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/set_the_tone_gown,0.06266298605240914,0.2059167441905537,0.14917328042328043,0.17604166666666665,0.07777777777777779,0.00011886782158800128,0.005392412930297762,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/shoreline_gown,0.08167794430986644,0.1394618055555556,0.3507164902998236,0.23866910866910873,0.22529761904761905,7.390812915563084e-05,0.004890700834841346,8.392724076663005e-06
https://www.renttherunway.com/shop/designers/bcbgmaxazria/rose_mist_sheath,-0.04304138321995465,0.2001700680272109,0.40623427960927966,0.2916058201058201,0.07071051907625985,0.01358984351191412,0.0006922179300836565,0.0
https://www.renttherunway.com/shop/designers/catherine_deane/roslyn_sheath,0.27011668019480517,0.2912626262626263,0.0,0.092,-0.04041666666666667,0.00025879682862017984,0.002214651451844661,0.0
https://www.renttherunway.com/shop/designers/catherine_deane/winona_gown,0.16132915400202633,0.16302083333333336,0.15208333333333332,0.21323232323232325,0.012962962962962968,4.289445553507344e-05,0.001744766577237795,1.004967905480038e-05
https://www.renttherunway.com/shop/designers/cut_25/hard_rock_sheath,0.16779275321239603,0.2117125220458554,0.7250000000000001,0.17519901394901394,0.08136363636363636,0.00015445853972891096,0.001583888317310068,0.0
https://www.renttherunway.com/shop/designers/cut_25/keep_him_guessing_gown,0.055714285714285716,0.14023758772844142,0.2283035714285714,0.1755008554545592,0.1964393939393939,0.00012930224828555317,0.0021893468076677326,0.0
https://www.renttherunway.com/shop/designers/diane_von_furstenberg/black_and_navy_shaelyn_wrap_dress,-0.04300595238095239,0.02142857142857143,0.04166666666666668,0.38833333333333336,-0.03357142857142857,0.0023843924390416697,0.002519512848693702,1.8959504459293073e-05
https://www.renttherunway.com/shop/designers/dress_the_population/white_carlene_dress,0.11158854166666665,0.16145975056689338,0.23255208333333333,0.17232142857142857,0.13952020202020202,0.005155778854860325,0.0017601330618229908,0.0
https://www.renttherunway.com/shop/designers/dsquared2/dorothy_dress,0.029340277777777778,0.21875,0.41868055555555556,0.35000000000000003,0.10740740740740741,0.0005424042135899606,0.00012572456065779416,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/black_mila_gown,0.37645833333333334,0.0,0.55,0.375,0.15,1.0438807815455283e-07,0.004251040351484906,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/bordeaux_charlie_dress,0.0,0.075,0.426873897707231,0.25,0.0,0.0,0.006472309052059461,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/such_a_tease_dress,-0.013242485028199321,0.1427685657596372,0.12283163265306123,0.19812522683545405,0.0868418596738909,0.0004831836089625455,0.0016422809656068647,1.512958085493989e-06
https://www.renttherunway.com/shop/designers/erin_erin_fetherston/black_devon_dress,0.10712764550264549,0.24275297619047623,0.35,0.32393250688705233,0.0,0.0,0.0060458981542125855,0.02440248416959806
https://www.renttherunway.com/shop/designers/halston_heritage/crossed_dress,0.19855926276021207,0.2092427093570386,0.054166666666666675,0.37577079718527095,-0.010830662393162398,0.0003288537839076269,0.005644144205528249,0.0
https://www.renttherunway.com/shop/designers/halston_heritage/noir_singapore_sensation_gown,0.1061507088590422,0.26821925451092116,0.2197619047619048,0.31961177430874405,0.09761554417804418,9.111354210321467e-05,0.002842419813267001,0.003492945064223589
https://www.renttherunway.com/shop/designers/jay_godfrey/clear_view_gown,0.44375,0.2319947562358277,0.42125,0.14358766233766235,0.000833333333333334,1.031217651645097e-05,0.002388073309346645,0.0
https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,-0.10049603174603176,0.4201058201058201,0.6333333333333333,0.21691919191919196,0.11414700784528369,0.002478455787104083,0.005739720024064957,0.010080103801806163
https://www.renttherunway.com/shop/designers/jill_jill_stuart/currant_red_ruffle_bell_dress,0.18333333333333335,0.0,0.3018511284722222,0.38027777777777777,0.1419574175824176,0.0010049005779373403,0.0004133384352828719,0.0
https://www.renttherunway.com/shop/designers/jill_jill_stuart/sapphire_cape_shift_cocktail_dress,0.5,0.225,0.4723252442002442,-0.008854166666666663,0.043750000000000004,1.2692024179332534e-05,0.005286064245802952,0.0
https://www.renttherunway.com/shop/designers/la_petite_robe_di_chiara_boni/black_luce_illusion_gown,-0.002083333333333335,0.2604761904761905,0.4583333333333333,0.301,0.0,0.0,0.0004956520595330213,0.0
https://www.renttherunway.com/shop/designers/la_petite_robe_di_chiara_boni/black_nasira_gown,0.09168783068783067,0.16011649397413288,0.23333333333333334,0.20703321345899472,0.1332579680855543,0.00018046568078427296,0.0035664671500313934,0.00010614108042949504
https://www.renttherunway.com/shop/designers/likely/blue_drigges_dress,0.26822222222222225,0.20203402087330657,0.4913105413105413,0.007193986568986556,0.20476190476190476,1.7103125811120215e-06,0.0052798850359361835,0.0
https://www.renttherunway.com/shop/designers/likely/cerulean_driggs_sheath,-0.14175595238095237,0.06875,0.5624291383219953,0.4149801587301588,0.0,0.0,0.004149043941479505,0.0
https://www.renttherunway.com/shop/designers/marchesa_notte/falling_roses_gown,0.0310460758377425,0.18660436934630484,0.45135416666666656,0.29193511904761904,0.10757478632478631,0.00013424568293857398,0.0028475463972312256,1.0575878477630046e-05
https://www.renttherunway.com/shop/designers/marchesa_notte/fuchsia_embroidered_cocktail_dress,-0.10708333333333332,0.17051686507936506,0.4986111111111111,0.0,-0.02493386243386243,0.009644086788761417,0.002208781790686518,0.027574314277116586
https://www.renttherunway.com/shop/designers/mark__james_by_badgley_mischka/cheetah_crawl_dress,0.0494949494949495,0.18366721316318096,0.31690040650406504,0.4395761319933268,0.12378571428571429,0.0001928506348986631,0.005163035629618445,0.0015623520886756312
https://www.renttherunway.com/shop/designers/mark__james_by_badgley_mischka/mini_sequin_pixie_dress,0.11820238095238095,0.2837612207751097,0.23864626591915836,0.1704727635902031,0.08773509229449673,0.008950552018283597,0.0011492766476787902,2.6735703593984643e-05
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,0.08897372942149054,0.17284880670578343,0.26263888888888887,0.31811891205757664,0.012844708608926631,0.005146655909140067,0.006162287004977452,0.02139408520683837
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/black_regina_dress,-0.010262145262145271,0.18515624999999997,0.1640625,0.3931547619047619,0.2425526556776557,7.601844407598459e-05,0.003721598920802867,0.02440981327647844
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/cassidy_gown,0.060431757048298396,0.06091666666666666,0.3930279982363316,0.56,0.4583333333333333,0.00020381161662291723,0.0019361098822742713,1.1605563762260562e-05
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/crimson_rose_gown,0.10284598214285713,0.19324531024531022,0.49534047926069197,0.17101828231292515,0.08832671957671959,0.00010975140094703699,0.00457776320566065,0.018011370985765572
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/glitter_in_gold_gown,0.10983295578690316,0.14646088038945185,0.21976419413919415,0.39916666666666667,0.1571395502645503,0.0004302972209589321,0.004805537576248396,7.625873328524019e-07
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/royal_rose_sheath_dress,0.0,0.225,0.26249999999999996,0.09231481481481481,0.5901666666666666,0.0016964811834759088,0.005777964705402508,3.0146233563944812e-05
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/silver_mikado_gown,0.10388310185185183,0.3248106060606061,0.34052380952380956,0.25,-0.08333333333333333,0.0010106641707504568,0.0010258004849457926,0.027269746481599463
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/spiderweb_gown,0.11961098755741613,0.16457741698887532,0.05932539682539683,0.250784632034632,0.1991666666666667,0.00024673005170720565,0.0046466827728872066,0.013885102781779506
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/zone_in_sheath,-0.02562500000000001,0.18034420289855072,0.22500000000000003,0.209375,0.20377667144730635,0.0030771682269933533,0.004838866628376298,0.0
https://www.renttherunway.com/shop/designers/nanette_lepore/lace_paramour_dress,0.04083333333333333,0.2422222222222222,0.22854166666666667,0.6229166666666667,0.19444444444444445,0.00011664727383853953,0.00113701899049535,1.0610801154066799e-05
https://www.renttherunway.com/shop/designers/nha_khanh/amber_gown,0.05736956908831909,0.17141045548654246,0.4344246031746032,0.33521720969089386,0.07481865870754759,0.0006049126200522987,0.00718406904270376,1.0702592322409507e-06
https://www.renttherunway.com/shop/designers/nha_khanh/blue_machi_dress,0.13559027777777777,0.018750000000000003,0.353030303030303,0.7222222222222223,0.0,0.0,0.008885040730734843,0.0
https://www.renttherunway.com/shop/designers/nha_khanh/tiffany_illusion_dress,0.0,0.1756517857142857,-0.08333333333333333,0.20375,0.425,0.00025969033861112604,0.0007380530721782062,0.018436271965695108
https://www.renttherunway.com/shop/designers/nha_khanh/west_dress,0.11909559872059869,0.08717757936507935,0.3807047782709158,0.23851015328228864,0.06572286858944815,0.001165968078457166,0.003144216766585744,1.9372956664692717e-06
https://www.renttherunway.com/shop/designers/nicholas/black_knot_front_gown,0.008333333333333338,0.0666005291005291,0.5249999999999999,0.29603306878306884,0.03266762481345815,0.0030131681480230553,0.0014726217256118867,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/blossom_mesh_dress,-0.1660714285714286,0.10113095238095238,-0.04166666666666666,-0.05546875,0.14565939153439159,0.001451825967374773,0.0034196079679038593,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/blue_branches_jacquard_sheath,0.16047453703703704,0.11342592592592593,0.03888888888888888,0.9187500000000001,0.11608843537414969,0.001341714849444699,0.0007961522752030992,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/blue_jasmine_dress,0.14990754569871634,0.13104118663594477,0.3052106969692373,0.2796526020998677,0.11996298496298495,0.0005313761086838631,0.004908561115683414,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/cobalt_embroidered_mesh_sheath,0.0,0.12303030303030305,0.3884722222222222,0.3001388888888889,0.10683097277372489,0.0014608741495319964,0.0013920320835462204,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/red_tempted_by_you_gown,0.0,0.10525493025493025,0.595,0.1391156462585034,0.0,0.0,0.004197612507297254,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/sleek_mila_gown,0.14689082651289684,0.24946127993321873,0.24137070105820102,0.28601171573563655,0.011375661375661381,4.990585197921995e-06,0.006330161149486596,5.9041770402608725e-06
https://www.renttherunway.com/shop/designers/nicole_miller/tempted_by_you_gown,0.05516814397295303,0.18838741498541067,0.2386563201583363,0.31148270008699924,0.06402725001978476,0.00012150366056876839,0.003045361139636251,6.297816347042356e-06
https://www.renttherunway.com/shop/designers/nicole_miller/vive_gown,0.07107142857142855,0.07222222222222223,0.4895833333333333,0.3056816059757235,0.02416666666666667,0.0003507384285281922,0.0025921047008342873,0.0
https://www.renttherunway.com/shop/designers/parker/hanging_beads_dress,0.2044671201814059,0.2810185185185185,0.23207407407407402,0.19555555555555557,0.2028099464637926,0.003134460148874597,0.0019903026001025924,0.0
https://www.renttherunway.com/shop/designers/parker/red_rory_sheath,0.125,0.21371031746031743,0.5177232142857142,0.2928357753357753,0.17778769841269842,0.0007250446712009031,0.006535344912973206,0.0
https://www.renttherunway.com/shop/designers/rvn/webbed_sheath,0.2123653628117914,0.15097054955703212,0.3761111111111111,0.0947079867087397,0.08717876039304613,6.421467314936507e-05,0.0015082105244731236,5.902367787383022e-06
https://www.renttherunway.com/shop/designers/shoshanna/english_breakfast_dress,0.22182539682539681,0.294047619047619,0.3658723394660895,0.18632316468253965,0.1567660874178731,0.0010649826090792511,0.0014661751235107484,0.0
https://www.renttherunway.com/shop/designers/shoshanna/lace_daria_dress,0.2049514991181658,0.2497832766690526,0.2543537414965987,0.24881200396825398,0.061958934583934575,0.001489412369471587,0.003557925734107068,0.0
https://www.renttherunway.com/shop/designers/slate__willow/blue_simonetta_gown,0.07540178571428571,0.14878790191290195,0.3935210622710622,0.18666666666666668,-0.15131172839506174,4.848127867350091e-06,0.00625461130647871,0.01969912503690102
https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,0.11222871671437246,0.14598399732233322,0.3598939255189256,0.18894693869498555,0.09294126499149866,0.0053355096354334025,0.0011594713958037693,9.234820721221863e-06
https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,0.09885833708202128,0.2536977258852259,0.29242455327791866,0.18283768315018317,0.06576174009916458,0.01220626616920445,0.0050116133378854105,4.463238209521606e-06
https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,0.013770716619981324,0.1605246507563318,0.3357283326309876,0.36076524170274166,0.089328231292517,7.054838384405043e-05,0.004166146640073705,2.532259216161233e-06
https://www.renttherunway.com/shop/designers/slate__willow/gold_garland_paisley_dress,0.1722222222222222,0.14762687969924815,0.2523148148148148,0.85,0.175,2.8912790872011276e-05,0.003940495828397336,0.012245804170444905
https://www.renttherunway.com/shop/designers/slate__willow/hunter_green_petal_dress,0.0,0.02946428571428571,0.6260204081632652,0.5441666666666666,0.0,0.0,0.005307195285893294,1.8131450522670222e-05
https://www.renttherunway.com/shop/designers/slate__willow/mae_sequin_shift,0.1090143781871723,0.25727753727753727,0.2623150691900692,0.03334445646945647,0.088395534563117,0.008251622201147306,0.002709156044164806,6.987313383640588e-07
https://www.renttherunway.com/shop/designers/slate__willow/purple_lucie_dress,0.15396992860534525,0.18299804950228676,0.45164012226512223,0.2470873015873016,0.02672350363756613,0.007982796225190861,0.0015156140023036995,2.836609232845029e-06
https://www.renttherunway.com/shop/designers/slate__willow/simonetta_gown,-0.029748376623376597,0.2417408255324922,0.3961851851851852,0.37527777777777777,-0.06354497354497352,7.097113963313468e-05,0.0030063142980220336,0.026707687498612787
https://www.renttherunway.com/shop/designers/solace_london/black_franklin_dress,0.0,0.325,0.0,0.12118518518518516,0.06282051282051282,0.00020778977262914415,0.004191633695621479,0.0
https://www.renttherunway.com/shop/designers/theia/black_matte_dress,0.1492962100299057,0.1213629426129426,0.44,0.26819718117131913,0.18427579365079363,8.303850343584968e-05,0.004242407965375005,0.0
https://www.renttherunway.com/shop/designers/theia/deep_midnight_gown,0.1095,0.11158895502645504,0.33125,0.1986309523809524,-0.05447716346153847,0.0002779029733686661,0.005855470297640934,0.0
https://www.renttherunway.com/shop/designers/theia/edinburgh_gown,0.12080123299319728,0.33620228232618593,0.345126984126984,0.23129960317460319,0.06855039405039405,0.00038108568446562456,0.003917068117742351,6.781449407881137e-07
https://www.renttherunway.com/shop/designers/theia/graphic_gold_gown,0.16798813657407408,0.2330246913580247,0.2512993377395551,0.34988858363858366,0.08191287878787877,0.0003907953861503405,0.005292175955541887,9.899179015873956e-07
https://www.renttherunway.com/shop/designers/theia/nailhead_dress,0.1298529411764706,0.10729166666666667,0.5033333333333333,0.39380208333333333,0.08082497607497607,0.002607267661917253,0.008236375191135344,0.012934208711668846
https://www.renttherunway.com/shop/designers/theia/poppy_off_shoulder_sheath,-0.39583333333333337,0.17407407407407408,0.6222222222222222,-0.07166666666666668,0.45,2.850232631849647e-05,0.004324047560920561,0.0
https://www.renttherunway.com/shop/designers/tracy_reese/fluttering_lace_sheath,0.005347222222222222,0.30208333333333337,0.25055555555555553,0.3428571428571429,0.28614417989417995,0.00015892658873264157,0.00365673692089428,0.0
