,url,topic,kmean_label_2,review
92,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,5.0,0.12895154553049293
93,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,6.0,0.15557463369963367
94,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,7.0,0.1932343030900723
95,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,8.0,0.0986309523809524
96,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,9.0,-0.0032717013888888848
97,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,10.0,0.3169890873015873
98,https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,stretch,11.0,0.0215324074074074
99,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,0.0,0.2349206349206349
100,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,2.0,0.65
101,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,3.0,-0.041666666666666664
102,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,4.0,0.25259259259259265
103,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,5.0,0.08690476190476186
104,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,6.0,0.44246031746031744
105,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,7.0,0.309
106,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,8.0,0.0035466269841269897
107,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,10.0,0.29047619047619044
108,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,bust_area,11.0,0.15812500000000002
109,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,0.0,-0.01762962962962963
110,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,1.0,0.0
111,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,2.0,0.033625
112,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,3.0,0.36984126984126986
113,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,4.0,0.19922905643738972
114,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,5.0,0.09666666666666666
115,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,6.0,0.4125
116,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,7.0,-0.010500000000000002
117,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,8.0,0.3625
118,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,9.0,0.3198611111111111
119,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,10.0,-0.22499999999999998
120,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,length,11.0,0.3333333333333333
121,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,stretch,4.0,0.425
122,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,stretch,9.0,0.030864197530864196
123,https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,stretch,10.0,0.4785714285714286
124,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,0.0,-0.125
125,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,1.0,0.1404761904761905
126,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,3.0,-0.09851190476190476
127,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,4.0,0.7
128,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,6.0,0.14803571428571427
129,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,7.0,0.27912087912087913
130,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,8.0,0.16875000000000004
131,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,10.0,-0.11160714285714288
132,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,bust_area,11.0,0.02103174603174603
133,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,length,6.0,-0.1
134,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,length,7.0,0.0
135,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,1.0,0.3066666666666667
136,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,6.0,0.22812500000000002
137,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,7.0,0.85
138,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,8.0,1.0
139,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,10.0,0.6
140,https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,stretch,11.0,0.5875
141,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,0.0,0.11274956756206755
142,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,1.0,0.16366026912901915
143,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,2.0,0.08647764314058956
144,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,3.0,0.10736797924297924
145,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,4.0,0.0634870486656201
146,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,5.0,0.10679870862162527
147,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,6.0,0.06156784188034189
148,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,7.0,0.08833137926887925
149,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,8.0,0.1439624183006536
150,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,9.0,0.21784065934065935
151,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,10.0,0.10946562118437117
152,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,bust_area,11.0,0.18469568892645818
153,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,0.0,0.15833333333333335
154,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,4.0,0.1704365079365079
155,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,6.0,0.6056666666666667
156,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,8.0,0.049999999999999996
157,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,9.0,0.18333333333333332
158,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,10.0,0.3602916666666667
159,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,length,11.0,-0.08333333333333333
160,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,0.0,0.55
161,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,1.0,0.20694444444444446
162,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,2.0,0.2363095238095238
163,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,3.0,0.2236111111111111
164,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,4.0,0.13
165,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,5.0,0.08382109788359789
166,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,6.0,0.25625
167,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,7.0,0.08
168,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,8.0,0.42168650793650797
169,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,9.0,0.15625
170,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,10.0,0.39551282051282055
171,https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,stretch,11.0,0.10083333333333333
172,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,0.0,-0.02199900793650794
173,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,2.0,0.14851190476190476
174,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,3.0,0.4653846153846154
175,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,4.0,0.05561224489795918
176,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,5.0,0.03808106575963718
177,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,6.0,0.175
178,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,7.0,0.016942239858906527
179,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,8.0,0.07552083333333333
180,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,9.0,0.00798611111111112
181,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,10.0,-0.08928571428571429
182,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,bust_area,11.0,0.09558531746031745
183,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,0.0,0.07777777777777779
184,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,3.0,-0.16666666666666666
185,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,4.0,0.35
186,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,7.0,0.625
187,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,8.0,0.17708333333333334
188,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,9.0,0.25323412698412695
189,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,length,10.0,0.0
190,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,0.0,0.21446286848072565
191,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,1.0,0.5
192,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,2.0,0.09523809523809523
193,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,3.0,0.3648333333333333
194,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,4.0,-0.05500000000000005
195,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,6.0,0.46238095238095234
196,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,7.0,0.21736111111111112
197,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,8.0,0.09583333333333333
198,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,9.0,0.6666666666666666
199,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,10.0,0.31000000000000005
200,https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,stretch,11.0,0.5
201,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,0.0,0.01957908163265306
202,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,1.0,-0.07916666666666666
203,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,2.0,0.1263087606837607
204,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,3.0,0.06103670634920636
205,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,4.0,0.1761134004884005
206,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,5.0,0.14859203296703297
207,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,6.0,0.10323082010582012
208,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,7.0,0.12738095238095234
209,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,8.0,0.03169770044770045
210,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,9.0,0.22944444444444445
211,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,10.0,-0.013058035714285715
212,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,bust_area,11.0,0.3628401360544218
213,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,0.0,0.0
214,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,1.0,0.725
215,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,3.0,0.08530092592592593
216,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,4.0,0.20833333333333334
217,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,5.0,0.11666666666666665
218,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,6.0,0.5
219,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,8.0,0.445
220,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,9.0,0.04729344729344729
221,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,10.0,0.0
222,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,length,11.0,0.21111111111111114
223,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,0.0,0.0035493827160493576
224,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,1.0,0.1
225,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,2.0,0.35381944444444446
226,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,3.0,0.14961111111111108
227,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,4.0,0.44999999999999996
228,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,5.0,0.25277777777777777
229,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,6.0,0.17694444444444446
230,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,7.0,0.0031250000000000444
231,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,8.0,0.26458333333333334
232,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,9.0,0.11205357142857143
233,https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,stretch,11.0,0.060000000000000005
234,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,0.0,0.11715277777777777
235,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,1.0,0.19531864740198074
236,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,2.0,0.03125
237,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,3.0,0.2613888888888889
238,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,4.0,0.21964285714285714
239,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,5.0,0.010416666666666664
240,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,6.0,0.17627551020408164
241,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,7.0,0.22529761904761902
242,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,8.0,0.10751984126984127
243,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,9.0,0.1361904761904762
244,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,10.0,-0.25
245,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,bust_area,11.0,0.11658278642653642
246,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,0.0,0.2138888888888889
247,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,3.0,0.34500000000000003
248,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,5.0,0.0
249,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,6.0,-0.11875
250,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,7.0,0.9
251,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,8.0,0.30052083333333335
252,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,length,11.0,0.5
253,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,0.0,0.38888888888888884
254,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,1.0,0.2575
255,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,2.0,0.78
256,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,3.0,-0.006944444444444438
257,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,4.0,0.44999999999999996
258,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,6.0,0.6312500000000001
259,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,7.0,0.3426666666666667
260,https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,stretch,8.0,0.38111111111111107
